sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,最高學歷,畢業學校類別,畢業科系類別,眷屬量,通勤成本,歸屬部門,加班數_sum,加班數_max,出差數A_sum,出差數B_sum,請假數A_sum,請假數B_sum,生產總額_prev1,生產總額_diff1,年度績效等級A_prev1,年度績效等級A_diff1,年度績效等級B_prev1,年度績效等級B_diff1,年度績效等級C_prev1,年度績效等級C_diff1,加班數_sum_prev1,加班數_sum_diff1,加班數_max_prev1,加班數_max_diff1,榮譽數_prev1,榮譽數_diff1,升遷速度_prev1,升遷速度_diff1
1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,4.0,6.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,4.0,1.0,3.0,1.0,10.0,2.0,8.0,1.0,4.0,4.0,0.0,0.0,2.0,4.0,7.0,2.0,8.0,13034.0,17,8,20,3,6,0,3.0,-1.0,1.0,0.0,1.0,9.0,2.0,0.0,21.0,-4.0,10.0,-2.0,1.0,0.0,2.0,0.0
0.0,2.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,5.0,5.0,1.0,3.0,3.0,0.0,1.0,2.0,4.0,9.0,1.0,8.0,5163.0,1,1,2,0,15,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.0,2.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,2.0,5.0,1.0,3.0,3.0,0.0,1.0,2.0,4.0,9.0,0.0,8.0,5163.0,0,0,0,0,1,0,0.0,0.0,5.0,5.0,9.0,-1.0,5.0,-3.0,1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,1.0
1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,4.0,1.0,10.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,8.0,14053.0,0,0,6,0,14,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,6.0,1.0,15.0,2.0,6.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,5.0,3.0,1.0,1.0,4.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,8.0,14053.0,0,0,4,18,7,0,5.0,1.0,1.0,0.0,10.0,-9.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,1.0,2.0,2.0,7.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,4.0,7.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,8.0,14053.0,0,0,10,3,8,0,6.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,5.0,0.0,6.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0,8.0,19135.0,0,0,0,0,7,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0,8.0,19135.0,0,0,0,0,4,0,2.0,0.0,5.0,0.0,7.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,5.0,0.0,6.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0,8.0,19135.0,0,0,1,0,5,0,2.0,0.0,5.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,11.0,1.0,6.0,5.0,2.0,1.0,2.0,3.0,3.0,0.0,8.0,14040.0,0,0,4,0,10,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,1.0,0.0,1.0,6.0,1.0,0.0,5.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,11.0,1.0,6.0,5.0,2.0,1.0,2.0,3.0,3.0,0.0,8.0,14040.0,0,0,3,0,18,0,6.0,0.0,1.0,0.0,6.0,-4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,5.0,1.0,0.0,6.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,12.0,1.0,6.0,5.0,2.0,1.0,2.0,3.0,3.0,0.0,8.0,14040.0,0,0,2,0,10,0,6.0,-1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0
1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,1.0,0.0,1.0,3.0,1.0,0.0,6.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,2.0,12.0,1.0,6.0,5.0,2.0,1.0,2.0,3.0,3.0,0.0,8.0,14057.0,0,0,5,0,7,0,5.0,-2.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0
1.0,1.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,7.0,3.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,8.0,5.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,5.0,3.0,9.0,6024.0,0,0,4,0,7,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,6.0,4.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,5.0,3.0,9.0,20184.0,0,0,4,0,10,0,3.0,1.0,2.0,0.0,8.0,-7.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,1.0,6.0,0.0,0.0,5.0,5.0,1.0,0.0,1.0,3.0,4.0,0.0,0.0,2.0,0.0,2.0,6.0,1.0,4.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,3.0,9.0,20184.0,0,0,8,0,6,0,4.0,1.0,2.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,1.0,0.0,6.0,0.0,6.0,3.0,4.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,3.0,1.0,3.0,6.0,1.0,4.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,3.0,9.0,20184.0,0,0,13,4,6,0,5.0,-1.0,6.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.0,1.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,5.0,2.0,6.0,0.0,0.0,1.0,8.0,0.0,0.0,3.0,5.0,6.0,0.0,0.0,2.0,1.0,1.0,10.0,1.0,5.0,8.0,1.0,4.0,3.0,2.0,1.0,2.0,3.0,9.0,1.0,8.0,17033.0,0,0,9,2,10,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,8.0,6.0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,4.0,8.0,1.0,4.0,3.0,2.0,1.0,2.0,3.0,9.0,1.0,8.0,17033.0,0,0,6,1,16,0,8.0,-3.0,10.0,0.0,1.0,0.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1.0,1.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,5.0,2.0,6.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,8.0,1.0,4.0,3.0,2.0,1.0,2.0,3.0,9.0,1.0,8.0,17033.0,0,0,9,1,11,0,5.0,-3.0,10.0,-9.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0
1.0,1.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,1.0,1.0,6.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,9.0,1.0,5.0,3.0,2.0,1.0,2.0,3.0,9.0,2.0,8.0,17033.0,0,0,9,3,9,0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,13.0,0.0,0.0,2.0,6.0,10.0,0.0,0.0,2.0,0.0,3.0,5.0,5.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,5.0,0.0,8.0,4125.0,0,0,6,0,16,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,15.0,0.0,0.0,3.0,4.0,10.0,0.0,0.0,1.0,0.0,2.0,5.0,8.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,5.0,0.0,8.0,4125.0,2,2,6,0,31,0,13.0,2.0,5.0,0.0,5.0,3.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0
1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,3.0,5.0,1.0,6.0,2.0,0.0,1.0,15.0,1.0,1.0,1.0,7.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,8.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,5.0,1.0,8.0,4125.0,0,0,5,2,17,0,15.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,2.0,-2.0,2.0,-2.0,0.0,1.0,3.0,-2.0
1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,10.0,1.0,0.0,1.0,6.0,11.0,0.0,0.0,2.0,0.0,2.0,10.0,9.0,2.0,5.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,5.0,1.0,8.0,4125.0,3,2,7,0,16,0,15.0,-5.0,10.0,0.0,8.0,1.0,5.0,-3.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0
1.0,1.0,4.0,20.0,4.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,2.0,12.0,1.0,7.0,7.0,1.0,0.0,2.0,4.0,9.0,2.0,8.0,20127.0,0,0,1,0,9,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,4.0,20.0,4.0,0.0,0.0,0.0,1.0,0.0,23.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,6.0,0.0,0.0,2.0,0.0,3.0,4.0,7.0,2.0,12.0,1.0,7.0,7.0,1.0,0.0,2.0,4.0,9.0,1.0,8.0,20127.0,0,0,8,0,18,0,0.0,0.0,4.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.0,0.0
1.0,1.0,4.0,20.0,4.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,5.0,7.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,2.0,13.0,1.0,7.0,7.0,1.0,0.0,2.0,4.0,9.0,1.0,8.0,20127.0,0,0,5,1,10,0,0.0,0.0,4.0,0.0,7.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,10.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,8.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,7.0,1.0,12.0,14077.0,0,0,5,0,6,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,3.0,10.0,5.0,2.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,0.0,1.0,5.0,4.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,7.0,1.0,12.0,14021.0,2,1,10,0,7,0,2.0,0.0,5.0,0.0,8.0,-4.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,2.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,6.0,0.0,9.0,16086.0,0,0,7,2,9,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,2.0,16.0,3.0,0.0,0.0,0.0,0.0,1.0,23.0,5.0,5.0,1.0,5.0,0.0,2.0,4.0,7.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,5.0,7.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,6.0,0.0,9.0,16086.0,0,0,5,2,15,0,4.0,3.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,0.0
1.0,1.0,2.0,16.0,3.0,0.0,0.0,0.0,0.0,1.0,23.0,4.0,1.0,0.0,5.0,0.0,0.0,8.0,10.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,4.0,7.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,6.0,0.0,9.0,16086.0,0,0,6,0,10,0,7.0,3.0,4.0,0.0,1.0,0.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
1.0,1.0,2.0,16.0,3.0,0.0,0.0,0.0,0.0,1.0,23.0,4.0,1.0,1.0,5.0,0.0,0.0,4.0,10.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,7.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,6.0,0.0,9.0,16086.0,0,0,6,1,10,0,10.0,0.0,4.0,-1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1.0,1.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,3.0,6.0,0.0,0.0,1.0,13.0,2.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,8.0,4.0,7.0,1.0,2.0,2.0,0.0,0.0,2.0,4.0,3.0,1.0,8.0,10011.0,0,0,4,0,9,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,1.0,5.0,6.0,0.0,0.0,3.0,21.0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,4.0,7.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,3.0,1.0,8.0,10011.0,0,0,2,0,16,0,13.0,8.0,6.0,1.0,8.0,-7.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,1.0,0.0
1.0,1.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,1.0,1.0,6.0,0.0,1.0,2.0,31.0,3.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,7.0,1.0,4.0,8.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,3.0,1.0,8.0,10011.0,0,0,4,1,10,0,21.0,10.0,7.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,12.0,6.0,4.0,0.0,4.0,4.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,5.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,8.0,13065.0,0,0,4,0,9,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,8.0,6.0,2.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,5.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,8.0,13084.0,0,0,4,0,23,0,4.0,0.0,10.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,12.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,5.0,6.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,8.0,13084.0,0,0,3,0,12,0,4.0,-2.0,10.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,5.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,4.0,6.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,8.0,13084.0,11,8,7,0,14,0,2.0,-2.0,10.0,-9.0,1.0,0.0,5.0,-1.0,0.0,11.0,0.0,8.0,0.0,0.0,2.0,1.0
1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,5.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,2.0,6.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,8.0,8194.0,0,0,10,0,8,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.0,2.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,5.0,5.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,9.0,0.0,8.0,10005.0,0,0,2,0,8,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,3.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,4.0,5.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,5.0,0.0,8.0,2058.0,0,0,2,0,10,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,3.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,4.0,6.0,2.0,4.0,3.0,1.0,1.0,2.0,4.0,5.0,0.0,8.0,2058.0,0,0,4,0,13,0,6.0,-2.0,2.0,0.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.0,1.0,3.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,3.0,5.0,0.0,0.0,2.0,8.0,6.0,0.0,0.0,1.0,1.0,0.0,2.0,10.0,4.0,6.0,2.0,4.0,3.0,1.0,1.0,2.0,4.0,5.0,0.0,8.0,2058.0,0,0,3,1,10,0,4.0,1.0,2.0,0.0,9.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,2.0,0.0
1.0,1.0,3.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,23.0,4.0,5.0,0.0,6.0,2.0,0.0,3.0,4.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,2.0,9.0,5.0,6.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,5.0,0.0,8.0,2029.0,0,0,5,1,7,0,5.0,-1.0,2.0,0.0,10.0,-1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,6.0,1.0,0.0,8.0,6.0,6.0,0.0,0.0,1.0,0.0,3.0,6.0,5.0,2.0,12.0,1.0,7.0,7.0,1.0,1.0,2.0,4.0,3.0,2.0,8.0,14040.0,0,0,4,0,10,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,5.0,1.0,0.0,8.0,6.0,6.0,0.0,0.0,1.0,0.0,2.0,6.0,2.0,2.0,12.0,1.0,7.0,7.0,1.0,1.0,2.0,4.0,3.0,2.0,8.0,14040.0,0,0,4,0,17,0,6.0,-1.0,6.0,0.0,5.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0
1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,8.0,1.0,0.0,9.0,3.0,5.0,0.0,0.0,1.0,0.0,2.0,6.0,6.0,5.0,13.0,1.0,7.0,7.0,1.0,1.0,2.0,4.0,3.0,1.0,8.0,14040.0,1,1,4,0,8,0,5.0,3.0,6.0,0.0,2.0,4.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,1.0
0.0,2.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,12.0,1.0,7.0,6.0,2.0,1.0,2.0,3.0,9.0,1.0,8.0,20127.0,0,0,0,0,10,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.0,2.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,12.0,1.0,7.0,6.0,2.0,1.0,2.0,3.0,9.0,0.0,8.0,20127.0,0,0,0,0,17,0,0.0,0.0,1.0,1.0,8.0,-4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,2.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,2.0,12.0,1.0,7.0,6.0,2.0,1.0,2.0,3.0,9.0,0.0,8.0,20127.0,3,2,3,0,11,0,0.0,0.0,2.0,0.0,4.0,4.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,4.0,0.0
